player_id,player_name,team_abbr,minutes,impact,availability,evidence
1641824,Matas Buzelis,CHI,29.198030303030304,-6.3,100.0,Latest historical season; on-court net rating
1629651,Nic Claxton,CHI,27.831400966183573,-12.9,100.0,Latest historical season; on-court net rating
1628380,Zach Collins,CHI,18.37366666666667,3.4,100.0,Latest historical season; on-court net rating
1642265,Rob Dillingham,CHI,14.922358974358975,-7.4,100.0,Latest historical season; on-court net rating
1642855,Noa Essengue,CHI,3.0166666666666666,-20.0,100.0,Latest historical season; on-court net rating
1630581,Josh Giddey,CHI,32.06216049382716,-5.0,100.0,Latest historical season; on-court net rating
1630200,Tre Jones,CHI,26.959589743589742,-3.8,100.0,Latest historical season; on-court net rating
1631159,Leonard Miller,CHI,15.623079710144927,-2.5,100.0,Latest historical season; on-court net rating
1630171,Isaac Okoro,CHI,26.903015873015875,-8.5,100.0,Latest historical season; on-court net rating
1626181,Norman Powell,CHI,29.602356321839082,0.6,100.0,Latest historical season; on-court net rating
1643637,Jaylin Sellers,CHI,12.0,0.0,100.0,Neutral assumption — no matched history
1630188,Jalen Smith,CHI,20.667704402515724,3.4,100.0,Latest historical season; on-court net rating
1643517,Dailyn Swain,CHI,12.0,0.0,100.0,Neutral assumption — no matched history
1630172,Patrick Williams,CHI,20.469166666666666,-11.0,100.0,Latest historical season; on-court net rating
1643410,Caleb Wilson,CHI,12.0,0.0,100.0,Neutral assumption — no matched history
1628386,Jarrett Allen,CLE,27.127142857142854,6.4,100.0,Latest historical season; on-court net rating
1628418,Thomas Bryant,CLE,12.196944444444446,3.6,100.0,Latest historical season; on-court net rating
1631215,Khalifa Diop,CLE,12.0,0.0,100.0,Neutral assumption — no matched history
1642400,Tristan Enaruna,CLE,9.45925925925926,20.0,100.0,Latest historical season; on-court net rating
201935,James Harden,CLE,34.83564285714286,1.8,100.0,Latest historical season; on-court net rating
1626209,Mario Hezonja,CLE,12.0,0.0,100.0,Neutral assumption — no matched history
1630241,Sam Merrill,CLE,26.482179487179486,7.7,100.0,Latest historical season; on-court net rating
1642434,Riley Minix,CLE,6.453703703703704,20.0,100.0,Latest historical season; on-court net rating
1628378,Donovan Mitchell,CLE,33.45804761904762,7.2,100.0,Latest historical season; on-court net rating
1630596,Evan Mobley,CLE,31.912128205128205,5.7,100.0,Latest historical season; on-court net rating
1641854,Craig Porter Jr.,CLE,17.932213541666666,4.6,100.0,Latest historical season; on-court net rating
1642878,Tyrese Proctor,CLE,10.901733333333334,-0.3,100.0,Latest historical season; on-court net rating
1643509,Meleek Thomas,CLE,12.0,0.0,100.0,Neutral assumption — no matched history
1641772,Nae'Qwan Tomlin,CLE,15.681848958333333,3.6,100.0,Latest historical season; on-court net rating
1642281,Jaylon Tyson,CLE,26.931565656565656,3.6,100.0,Latest historical season; on-court net rating
1643640,"Ernest Udeh, Jr.",CLE,12.0,0.0,100.0,Neutral assumption — no matched history
1631212,Peyton Watson,CLE,29.58811728395062,6.2,100.0,Latest historical season; on-court net rating
1630583,Santi Aldama,DAL,27.86228682170543,-2.4,100.0,Latest historical season; on-court net rating
1641844,Tarik Biberovic,DAL,12.0,0.0,100.0,Neutral assumption — no matched history
1631108,Max Christie,DAL,29.14909090909091,-6.9,100.0,Latest historical season; on-court net rating
1630619,Moussa Cisse,DAL,13.936315789473685,0.5,100.0,Latest historical season; on-court net rating
1643547,Sergio de Larrea,DAL,12.0,0.0,100.0,Neutral assumption — no matched history
1642843,Cooper Flagg,DAL,33.483690476190475,-5.2,100.0,Latest historical season; on-court net rating
1629655,Daniel Gafford,DAL,21.717060606060606,-7.1,100.0,Latest historical season; on-court net rating
1641724,Jett Howard,DAL,12.64218181818182,-5.5,100.0,Latest historical season; on-court net rating
