event_id,game_date,season,home_team,away_team,source_team,game_key
bbr-OKC-40,"Sun, Jan 17, 2027",2026-27,OKC,POR,OKC,"Sun, Jan 17, 2027|OKC|POR"
bbr-OKC-53,"Tue, Feb 9, 2027",2026-27,OKC,POR,OKC,"Tue, Feb 9, 2027|OKC|POR"
bbr-OKC-54,"Thu, Feb 11, 2027",2026-27,OKC,SAS,OKC,"Thu, Feb 11, 2027|OKC|SAS"
bbr-OKC-55,"Sat, Feb 13, 2027",2026-27,OKC,PHI,OKC,"Sat, Feb 13, 2027|OKC|PHI"
bbr-OKC-56,"Mon, Feb 15, 2027",2026-27,OKC,ORL,OKC,"Mon, Feb 15, 2027|OKC|ORL"
bbr-OKC-61,"Thu, Mar 4, 2027",2026-27,SAC,OKC,OKC,"Thu, Mar 4, 2027|SAC|OKC"
bbr-OKC-64,"Wed, Mar 10, 2027",2026-27,TOR,OKC,OKC,"Wed, Mar 10, 2027|TOR|OKC"
bbr-OKC-66,"Sun, Mar 14, 2027",2026-27,OKC,SAS,OKC,"Sun, Mar 14, 2027|OKC|SAS"
bbr-OKC-70,"Tue, Mar 23, 2027",2026-27,PHO,OKC,OKC,"Tue, Mar 23, 2027|PHO|OKC"
bbr-OKC-71,"Wed, Mar 24, 2027",2026-27,PHO,OKC,OKC,"Wed, Mar 24, 2027|PHO|OKC"
bbr-OKC-74,"Tue, Mar 30, 2027",2026-27,UTA,OKC,OKC,"Tue, Mar 30, 2027|UTA|OKC"
bbr-OKC-77,"Tue, Apr 6, 2027",2026-27,UTA,OKC,OKC,"Tue, Apr 6, 2027|UTA|OKC"
bbr-ORL-4,"Wed, Oct 28, 2026",2026-27,TOR,ORL,ORL,"Wed, Oct 28, 2026|TOR|ORL"
bbr-ORL-5,"Fri, Oct 30, 2026",2026-27,TOR,ORL,ORL,"Fri, Oct 30, 2026|TOR|ORL"
bbr-ORL-7,"Mon, Nov 2, 2026",2026-27,ORL,WAS,ORL,"Mon, Nov 2, 2026|ORL|WAS"
bbr-ORL-8,"Thu, Nov 5, 2026",2026-27,PHO,ORL,ORL,"Thu, Nov 5, 2026|PHO|ORL"
bbr-ORL-10,"Tue, Nov 10, 2026",2026-27,SAC,ORL,ORL,"Tue, Nov 10, 2026|SAC|ORL"
bbr-ORL-11,"Wed, Nov 11, 2026",2026-27,UTA,ORL,ORL,"Wed, Nov 11, 2026|UTA|ORL"
bbr-ORL-14,"Wed, Nov 18, 2026",2026-27,ORL,PHI,ORL,"Wed, Nov 18, 2026|ORL|PHI"
bbr-ORL-16,"Sun, Nov 22, 2026",2026-27,WAS,ORL,ORL,"Sun, Nov 22, 2026|WAS|ORL"
bbr-ORL-18,"Sat, Nov 28, 2026",2026-27,WAS,ORL,ORL,"Sat, Nov 28, 2026|WAS|ORL"
bbr-ORL-21,"Sat, Dec 12, 2026",2026-27,PHI,ORL,ORL,"Sat, Dec 12, 2026|PHI|ORL"
bbr-ORL-22,"Mon, Dec 14, 2026",2026-27,ORL,PHI,ORL,"Mon, Dec 14, 2026|ORL|PHI"
bbr-ORL-26,"Mon, Dec 21, 2026",2026-27,ORL,SAC,ORL,"Mon, Dec 21, 2026|ORL|SAC"
bbr-ORL-28,"Sat, Dec 26, 2026",2026-27,ORL,TOR,ORL,"Sat, Dec 26, 2026|ORL|TOR"
bbr-ORL-38,"Tue, Jan 12, 2027",2026-27,POR,ORL,ORL,"Tue, Jan 12, 2027|POR|ORL"
bbr-ORL-43,"Fri, Jan 22, 2027",2026-27,ORL,POR,ORL,"Fri, Jan 22, 2027|ORL|POR"
bbr-ORL-50,"Thu, Feb 4, 2027",2026-27,SAS,ORL,ORL,"Thu, Feb 4, 2027|SAS|ORL"
bbr-ORL-55,"Sat, Feb 13, 2027",2026-27,ORL,SAS,ORL,"Sat, Feb 13, 2027|ORL|SAS"
bbr-ORL-62,"Fri, Mar 5, 2027",2026-27,ORL,UTA,ORL,"Fri, Mar 5, 2027|ORL|UTA"
bbr-ORL-63,"Tue, Mar 9, 2027",2026-27,ORL,PHO,ORL,"Tue, Mar 9, 2027|ORL|PHO"
bbr-ORL-76,"Sat, Apr 3, 2027",2026-27,ORL,WAS,ORL,"Sat, Apr 3, 2027|ORL|WAS"
bbr-ORL-79,"Fri, Apr 9, 2027",2026-27,ORL,TOR,ORL,"Fri, Apr 9, 2027|ORL|TOR"
bbr-PHI-13,"Thu, Nov 12, 2026",2026-27,PHI,TOR,PHI,"Thu, Nov 12, 2026|PHI|TOR"
bbr-PHI-18,"Mon, Nov 23, 2026",2026-27,PHI,POR,PHI,"Mon, Nov 23, 2026|PHI|POR"
bbr-PHI-31,"Tue, Dec 29, 2026",2026-27,SAC,PHI,PHI,"Tue, Dec 29, 2026|SAC|PHI"
bbr-PHI-32,"Wed, Dec 30, 2026",2026-27,PHO,PHI,PHI,"Wed, Dec 30, 2026|PHO|PHI"
bbr-PHI-37,"Sun, Jan 10, 2027",2026-27,TOR,PHI,PHI,"Sun, Jan 10, 2027|TOR|PHI"
bbr-PHI-38,"Tue, Jan 12, 2027",2026-27,PHI,WAS,PHI,"Tue, Jan 12, 2027|PHI|WAS"
bbr-PHI-46,"Wed, Jan 27, 2027",2026-27,PHI,SAC,PHI,"Wed, Jan 27, 2027|PHI|SAC"
bbr-PHI-57,"Wed, Feb 17, 2027",2026-27,PHI,PHO,PHI,"Wed, Feb 17, 2027|PHI|PHO"
bbr-PHI-64,"Mon, Mar 8, 2027",2026-27,PHI,UTA,PHI,"Mon, Mar 8, 2027|PHI|UTA"
bbr-PHI-65,"Thu, Mar 11, 2027",2026-27,SAS,PHI,PHI,"Thu, Mar 11, 2027|SAS|PHI"
bbr-PHI-67,"Mon, Mar 15, 2027",2026-27,PHI,TOR,PHI,"Mon, Mar 15, 2027|PHI|TOR"
bbr-PHI-69,"Thu, Mar 18, 2027",2026-27,WAS,PHI,PHI,"Thu, Mar 18, 2027|WAS|PHI"
bbr-PHI-70,"Sun, Mar 21, 2027",2026-27,PHI,SAS,PHI,"Sun, Mar 21, 2027|PHI|SAS"
bbr-PHI-71,"Tue, Mar 23, 2027",2026-27,UTA,PHI,PHI,"Tue, Mar 23, 2027|UTA|PHI"
bbr-PHI-73,"Fri, Mar 26, 2027",2026-27,POR,PHI,PHI,"Fri, Mar 26, 2027|POR|PHI"
bbr-PHI-76,"Fri, Apr 2, 2027",2026-27,WAS,PHI,PHI,"Fri, Apr 2, 2027|WAS|PHI"
bbr-PHI-78,"Tue, Apr 6, 2027",2026-27,TOR,PHI,PHI,"Tue, Apr 6, 2027|TOR|PHI"
bbr-PHO-1,"Wed, Oct 21, 2026",2026-27,POR,PHO,PHO,"Wed, Oct 21, 2026|POR|PHO"
bbr-PHO-6,"Wed, Nov 4, 2026",2026-27,PHO,POR,PHO,"Wed, Nov 4, 2026|PHO|POR"
bbr-PHO-9,"Mon, Nov 9, 2026",2026-27,PHO,SAS,PHO,"Mon, Nov 9, 2026|PHO|SAS"
bbr-PHO-14,"Wed, Nov 18, 2026",2026-27,SAC,PHO,PHO,"Wed, Nov 18, 2026|SAC|PHO"
bbr-PHO-15,"Fri, Nov 20, 2026",2026-27,UTA,PHO,PHO,"Fri, Nov 20, 2026|UTA|PHO"
bbr-PHO-19,"Sun, Nov 29, 2026",2026-27,UTA,PHO,PHO,"Sun, Nov 29, 2026|UTA|PHO"
bbr-PHO-21,"Wed, Dec 2, 2026",2026-27,PHO,SAC,PHO,"Wed, Dec 2, 2026|PHO|SAC"
bbr-PHO-33,"Sat, Jan 2, 2027",2026-27,PHO,SAC,PHO,"Sat, Jan 2, 2027|PHO|SAC"
bbr-PHO-38,"Wed, Jan 13, 2027",2026-27,TOR,PHO,PHO,"Wed, Jan 13, 2027|TOR|PHO"
bbr-PHO-42,"Fri, Jan 22, 2027",2026-27,PHO,UTA,PHO,"Fri, Jan 22, 2027|PHO|UTA"
bbr-PHO-43,"Sun, Jan 24, 2027",2026-27,PHO,UTA,PHO,"Sun, Jan 24, 2027|PHO|UTA"
bbr-PHO-50,"Sat, Feb 6, 2027",2026-27,SAC,PHO,PHO,"Sat, Feb 6, 2027|SAC|PHO"
bbr-PHO-55,"Mon, Feb 15, 2027",2026-27,WAS,PHO,PHO,"Mon, Feb 15, 2027|WAS|PHO"
bbr-PHO-59,"Mon, Mar 1, 2027",2026-27,PHO,WAS,PHO,"Mon, Mar 1, 2027|PHO|WAS"
bbr-PHO-69,"Sun, Mar 21, 2027",2026-27,PHO,POR,PHO,"Sun, Mar 21, 2027|PHO|POR"
bbr-PHO-73,"Sun, Mar 28, 2027",2026-27,PHO,TOR,PHO,"Sun, Mar 28, 2027|PHO|TOR"
bbr-PHO-74,"Mon, Mar 29, 2027",2026-27,SAS,PHO,PHO,"Mon, Mar 29, 2027|SAS|PHO"
bbr-PHO-75,"Wed, Mar 31, 2027",2026-27,SAS,PHO,PHO,"Wed, Mar 31, 2027|SAS|PHO"
bbr-POR-2,"Fri, Oct 23, 2026",2026-27,SAC,POR,POR,"Fri, Oct 23, 2026|SAC|POR"
bbr-POR-5,"Sat, Oct 31, 2026",2026-27,UTA,POR,POR,"Sat, Oct 31, 2026|UTA|POR"
bbr-POR-9,"Sat, Nov 7, 2026",2026-27,POR,SAS,POR,"Sat, Nov 7, 2026|POR|SAS"
bbr-POR-12,"Fri, Nov 13, 2026",2026-27,SAC,POR,POR,"Fri, Nov 13, 2026|SAC|POR"
bbr-POR-18,"Wed, Nov 25, 2026",2026-27,POR,SAS,POR,"Wed, Nov 25, 2026|POR|SAS"
bbr-POR-22,"Thu, Dec 3, 2026",2026-27,POR,UTA,POR,"Thu, Dec 3, 2026|POR|UTA"
bbr-POR-29,"Sat, Dec 26, 2026",2026-27,WAS,POR,POR,"Sat, Dec 26, 2026|WAS|POR"
bbr-POR-39,"Fri, Jan 15, 2027",2026-27,POR,SAC,POR,"Fri, Jan 15, 2027|POR|SAC"
bbr-POR-44,"Sun, Jan 24, 2027",2026-27,SAS,POR,POR,"Sun, Jan 24, 2027|SAS|POR"
bbr-POR-45,"Tue, Jan 26, 2027",2026-27,POR,WAS,POR,"Tue, Jan 26, 2027|POR|WAS"
bbr-POR-62,"Fri, Mar 5, 2027",2026-27,TOR,POR,POR,"Fri, Mar 5, 2027|TOR|POR"
bbr-POR-71,"Tue, Mar 23, 2027",2026-27,POR,TOR,POR,"Tue, Mar 23, 2027|POR|TOR"
bbr-POR-76,"Fri, Apr 2, 2027",2026-27,POR,UTA,POR,"Fri, Apr 2, 2027|POR|UTA"
bbr-POR-77,"Sun, Apr 4, 2027",2026-27,UTA,POR,POR,"Sun, Apr 4, 2027|UTA|POR"
bbr-POR-80,"Sun, Apr 11, 2027",2026-27,SAS,POR,POR,"Sun, Apr 11, 2027|SAS|POR"
bbr-SAC-4,"Tue, Oct 27, 2026",2026-27,SAS,SAC,SAC,"Tue, Oct 27, 2026|SAS|SAC"
bbr-SAC-9,"Fri, Nov 6, 2026",2026-27,SAC,SAS,SAC,"Fri, Nov 6, 2026|SAC|SAS"
bbr-SAC-17,"Mon, Nov 23, 2026",2026-27,SAC,SAS,SAC,"Mon, Nov 23, 2026|SAC|SAS"
bbr-SAC-28,"Sun, Dec 27, 2026",2026-27,SAC,UTA,SAC,"Sun, Dec 27, 2026|SAC|UTA"
bbr-SAC-40,"Sun, Jan 17, 2027",2026-27,UTA,SAC,SAC,"Sun, Jan 17, 2027|UTA|SAC"
bbr-SAC-46,"Thu, Jan 28, 2027",2026-27,WAS,SAC,SAC,"Thu, Jan 28, 2027|WAS|SAC"
bbr-SAC-59,"Tue, Mar 2, 2027",2026-27,SAC,WAS,SAC,"Tue, Mar 2, 2027|SAC|WAS"
bbr-SAC-64,"Fri, Mar 12, 2027",2026-27,UTA,SAC,SAC,"Fri, Mar 12, 2027|UTA|SAC"
bbr-SAC-68,"Fri, Mar 19, 2027",2026-27,TOR,SAC,SAC,"Fri, Mar 19, 2027|TOR|SAC"
bbr-SAC-72,"Sat, Mar 27, 2027",2026-27,SAC,TOR,SAC,"Sat, Mar 27, 2027|SAC|TOR"
bbr-SAC-77,"Tue, Apr 6, 2027",2026-27,SAS,SAC,SAC,"Tue, Apr 6, 2027|SAS|SAC"
bbr-SAS-5,"Wed, Oct 28, 2026",2026-27,UTA,SAS,SAS,"Wed, Oct 28, 2026|UTA|SAS"
bbr-SAS-7,"Mon, Nov 2, 2026",2026-27,SAS,UTA,SAS,"Mon, Nov 2, 2026|SAS|UTA"
bbr-SAS-14,"Sun, Nov 15, 2026",2026-27,UTA,SAS,SAS,"Sun, Nov 15, 2026|UTA|SAS"
bbr-SAS-23,"Thu, Dec 3, 2026",2026-27,SAS,TOR,SAS,"Thu, Dec 3, 2026|SAS|TOR"
bbr-SAS-26,"Wed, Dec 16, 2026",2026-27,TOR,SAS,SAS,"Wed, Dec 16, 2026|TOR|SAS"
bbr-SAS-35,"Fri, Jan 1, 2027",2026-27,WAS,SAS,SAS,"Fri, Jan 1, 2027|WAS|SAS"
bbr-SAS-63,"Tue, Mar 9, 2027",2026-27,SAS,WAS,SAS,"Tue, Mar 9, 2027|SAS|WAS"
bbr-TOR-2,"Fri, Oct 23, 2026",2026-27,WAS,TOR,TOR,"Fri, Oct 23, 2026|WAS|TOR"
bbr-TOR-15,"Wed, Nov 18, 2026",2026-27,TOR,WAS,TOR,"Wed, Nov 18, 2026|TOR|WAS"
bbr-TOR-27,"Tue, Dec 22, 2026",2026-27,WAS,TOR,TOR,"Tue, Dec 22, 2026|WAS|TOR"
bbr-TOR-31,"Wed, Dec 30, 2026",2026-27,TOR,WAS,TOR,"Wed, Dec 30, 2026|TOR|WAS"
bbr-TOR-36,"Fri, Jan 8, 2027",2026-27,TOR,UTA,TOR,"Fri, Jan 8, 2027|TOR|UTA"
bbr-TOR-69,"Sun, Mar 21, 2027",2026-27,UTA,TOR,TOR,"Sun, Mar 21, 2027|UTA|TOR"
bbr-UTA-59,"Sat, Feb 27, 2027",2026-27,UTA,WAS,UTA,"Sat, Feb 27, 2027|UTA|WAS"
bbr-UTA-63,"Sat, Mar 6, 2027",2026-27,WAS,UTA,UTA,"Sat, Mar 6, 2027|WAS|UTA"
